policy,lead_scenario,site,seed,EENS_mean,diesel_mean,uptime_mean
multi,delayed,site3,13,0.0,122.62310000000005,100.0
multi,delayed,site3,21,0.0,122.62310000000005,100.0
multi,delayed,site3,42,0.0,122.62310000000005,100.0
multi,delayed,site3,99,0.0,122.62310000000005,100.0
multi,delayed,site3,123,0.0,122.62310000000005,100.0
multi,delayed,site3,314,0.0,122.62310000000005,100.0
multi,delayed,site3,500,0.0,122.62310000000005,100.0
multi,delayed,site3,777,0.0,122.62310000000005,100.0
multi,delayed,site3,999,0.0,122.62310000000005,100.0
multi,delayed,site4,7,0.0,207.05554,100.0
multi,delayed,site4,13,0.0,207.05554,100.0
multi,delayed,site4,21,0.0,207.05554,100.0
multi,delayed,site4,42,0.0,207.05554,100.0
multi,delayed,site4,99,0.0,207.05554,100.0
multi,delayed,site4,123,0.0,207.05554,100.0
multi,delayed,site4,314,0.0,207.05554,100.0
multi,delayed,site4,500,0.0,207.05554,100.0
multi,delayed,site4,777,0.0,207.05554,100.0
multi,delayed,site4,999,0.0,207.05554,100.0
multi,delayed,site5,7,0.0,710.6301599999999,100.0
multi,delayed,site5,13,21.51192,689.11824,99.16667
multi,delayed,site5,21,37.41988,673.21028,98.58333
multi,delayed,site5,42,0.0,710.6301599999999,100.0
multi,delayed,site5,99,18.947204,691.6829559999999,99.16667
multi,delayed,site5,123,33.841364,676.7887959999999,98.52777999999999
multi,delayed,site5,314,4.9487879999999995,705.6813719999999,99.77777999999999
multi,delayed,site5,500,10.085068,700.545092,99.5
multi,delayed,site5,777,3.334496,707.295664,99.83333
multi,delayed,site5,999,35.633564,674.996596,98.47222000000001
multi,delayed,site6,7,0.0,0.0,100.0
multi,delayed,site6,13,0.0,0.0,100.0
multi,delayed,site6,21,0.0,0.0,100.0
multi,delayed,site6,42,0.0,0.0,100.0
multi,delayed,site6,99,0.0,0.0,100.0
multi,delayed,site6,123,0.0,0.0,100.0
multi,delayed,site6,314,0.0,0.0,100.0
multi,delayed,site6,500,0.0,0.0,100.0
multi,delayed,site6,777,0.0,0.0,100.0
multi,delayed,site6,999,0.0,0.0,100.0
multi,delayed,site7,7,0.0,276.784,100.0
multi,delayed,site7,13,7.514287000000001,269.269713,99.33333
multi,delayed,site7,21,13.904967000000003,262.879033,98.77777999999999
multi,delayed,site7,42,0.0,276.784,100.0
multi,delayed,site7,99,2.5894500000000003,274.19455,99.80555
multi,delayed,site7,123,11.478837000000002,265.305163,99.02777999999999
multi,delayed,site7,314,0.0,276.784,100.0
multi,delayed,site7,500,0.0,276.784,100.0
multi,delayed,site7,777,1.21,275.57399999999996,99.91667
multi,delayed,site7,999,14.563487,262.220513,98.75
multi,delayed,site8,7,0.0,26.8936,100.0
multi,delayed,site8,13,0.0,26.8936,100.0
multi,delayed,site8,21,0.0,26.8936,100.0
multi,delayed,site8,42,0.0,26.8936,100.0
multi,delayed,site8,99,0.0,26.8936,100.0
multi,delayed,site8,123,0.95724,25.93636,99.75
multi,delayed,site8,314,0.0,26.8936,100.0
multi,delayed,site8,500,0.0,26.8936,100.0
multi,delayed,site8,777,0.0,26.8936,100.0
multi,delayed,site8,999,1.20348,25.69012,99.66667
multi,delayed,site9,7,0.0,57.56046000000001,100.0
multi,delayed,site9,13,0.0,57.56046000000001,100.0
multi,delayed,site9,21,0.0,57.56046000000001,100.0
multi,delayed,site9,42,0.0,57.56046000000001,100.0
multi,delayed,site9,99,0.0,57.56046000000001,100.0
multi,delayed,site9,123,0.0,57.56046000000001,100.0
multi,delayed,site9,314,0.0,57.56046000000001,100.0
multi,delayed,site9,500,0.0,57.56046000000001,100.0
multi,delayed,site9,777,0.0,57.56046000000001,100.0
multi,delayed,site9,999,0.0,57.56046000000001,100.0
multi,extreme,site1,7,0.0,36.545,100.0
multi,extreme,site1,13,0.0,36.545,100.0
multi,extreme,site1,21,0.0,36.545,100.0
multi,extreme,site1,42,0.0,36.545,100.0
multi,extreme,site1,99,0.0,36.545,100.0
multi,extreme,site1,123,0.0,36.545,100.0
multi,extreme,site1,314,0.0,36.545,100.0
multi,extreme,site1,500,0.0,36.545,100.0
multi,extreme,site1,777,0.0,36.545,100.0
multi,extreme,site1,999,0.0,36.545,100.0
multi,extreme,site10,7,0.0,41.66501000000001,100.0
multi,extreme,site10,13,0.0,41.66501000000001,100.0
multi,extreme,site10,21,0.0,41.66501000000001,100.0
multi,extreme,site10,42,0.0,41.66501000000001,100.0
multi,extreme,site10,99,0.0,41.66501000000001,100.0
multi,extreme,site10,123,0.0,41.66501000000001,100.0
multi,extreme,site10,314,0.0,41.66501000000001,100.0
multi,extreme,site10,500,0.0,41.66501000000001,100.0
multi,extreme,site10,777,0.0,41.66501000000001,100.0
multi,extreme,site10,999,0.0,41.66501000000001,100.0
multi,extreme,site2,7,225.22222000000002,524.3392,92.08333
multi,extreme,site2,13,210.50230000000002,539.05912,92.52779000000001
multi,extreme,site2,21,238.58242,510.979,91.50001
multi,extreme,site2,42,204.2645,545.29692,92.75
multi,extreme,site2,99,203.25547999999998,546.30594,92.77777
multi,extreme,site2,123,242.44698,507.11444,91.50001
multi,extreme,site2,314,132.0649,617.4965199999999,95.22222000000001
multi,extreme,site2,500,179.8395,569.7219200000001,93.5
multi,extreme,site2,777,235.04198000000002,514.51944,91.66667
multi,extreme,site2,999,282.61588,466.94554,89.9722
multi,extreme,site3,7,0.0,122.62310000000005,100.0
multi,extreme,site3,13,0.0,122.62310000000005,100.0
multi,extreme,site3,21,0.0,122.62310000000005,100.0
multi,extreme,site3,42,0.0,122.62310000000005,100.0
multi,extreme,site3,99,0.0,122.62310000000005,100.0
multi,extreme,site3,123,1.1008600000000008,121.52224000000004,99.80556
multi,extreme,site3,314,0.0,122.62310000000005,100.0
multi,extreme,site3,500,0.0,122.62310000000005,100.0
multi,extreme,site3,777,0.0,122.62310000000005,100.0
multi,extreme,site3,999,3.688170000000001,118.93493000000004,99.5
multi,extreme,site4,7,0.0,207.05554,100.0
multi,extreme,site4,13,0.0,207.05554,100.0
multi,extreme,site4,21,0.0,207.05554,100.0
multi,extreme,site4,42,0.0,207.05554,100.0
multi,extreme,site4,99,0.0,207.05554,100.0
multi,extreme,site4,123,1.0162000000000004,206.03933999999998,99.94444
multi,extreme,site4,314,0.0,207.05554,100.0
multi,extreme,site4,500,0.0,207.05554,100.0
multi,extreme,site4,777,0.0,207.05554,100.0
multi,extreme,site4,999,3.8422600000000005,203.21328,99.83333
multi,extreme,site5,7,251.965364,458.664796,89.13888
multi,extreme,site5,13,236.24550399999998,474.384656,89.99999
multi,extreme,site5,21,278.919416,431.710744,87.86109
multi,extreme,site5,42,232.25220399999998,478.377956,89.80555000000001
multi,extreme,site5,99,237.54309600000002,473.087064,89.47223
multi,extreme,site5,123,265.58856000000003,445.0416,88.47222000000001
multi,extreme,site5,314,167.018048,543.612112,92.66668
multi,extreme,site5,500,195.47833599999998,515.151824,91.88889
multi,extreme,site5,777,257.73040000000003,452.89975999999996,88.94445
multi,extreme,site5,999,312.548632,398.08152800000005,86.41667
multi,extreme,site6,7,0.0,0.0,100.0
multi,extreme,site6,13,0.0,0.0,100.0
multi,extreme,site6,21,0.0,0.0,100.0
multi,extreme,site6,42,0.0,0.0,100.0
multi,extreme,site6,99,0.0,0.0,100.0
multi,extreme,site6,123,0.0,0.0,100.0
multi,extreme,site6,314,0.0,0.0,100.0
multi,extreme,site6,500,0.0,0.0,100.0
multi,extreme,site6,777,0.0,0.0,100.0
multi,extreme,site6,999,0.0,0.0,100.0
multi,extreme,site7,7,79.109745,197.674255,93.49999
multi,extreme,site7,13,73.472335,203.311665,93.8889
multi,extreme,site7,21,81.89981800000001,194.884182,93.1389
multi,extreme,site7,42,69.46281100000002,207.321189,94.33333
multi,extreme,site7,99,65.29877400000001,211.485226,94.58333
multi,extreme,site7,123,86.28639100000001,190.497609,92.88888
multi,extreme,site7,314,39.777367000000005,237.00663300000002,96.77778
multi,extreme,site7,500,63.046321,213.737679,94.75
multi,extreme,site7,777,87.28382500000001,189.50017499999998,92.77779000000001
multi,extreme,site7,999,98.11686700000001,178.66713299999998,91.8889
multi,extreme,site8,7,0.0,26.8936,100.0
multi,extreme,site8,13,0.0,26.8936,100.0
multi,extreme,site8,21,0.41064,26.48296,99.88889
multi,extreme,site8,42,0.0,26.8936,100.0
multi,extreme,site8,99,0.0,26.8936,100.0
multi,extreme,site8,123,0.95724,25.93636,99.75
multi,extreme,site8,314,0.0,26.8936,100.0
multi,extreme,site8,500,0.0,26.8936,100.0
multi,extreme,site8,777,0.0,26.8936,100.0
multi,extreme,site8,999,1.20348,25.69012,99.66667
multi,extreme,site9,7,0.0,57.56046000000001,100.0
multi,extreme,site9,13,0.0,57.56046000000001,100.0
multi,extreme,site9,21,0.0,57.56046000000001,100.0
multi,extreme,site9,42,0.0,57.56046000000001,100.0
multi,extreme,site9,99,0.0,57.56046000000001,100.0
multi,extreme,site9,123,0.0,57.56046000000001,100.0
multi,extreme,site9,314,0.0,57.56046000000001,100.0
multi,extreme,site9,500,0.0,57.56046000000001,100.0
multi,extreme,site9,777,0.0,57.56046000000001,100.0
multi,extreme,site9,999,0.0,57.56046000000001,100.0
multi,monsoon,site1,7,0.0,36.545,100.0
multi,monsoon,site1,13,0.0,36.545,100.0
multi,monsoon,site1,21,0.0,36.545,100.0
multi,monsoon,site1,42,0.0,36.545,100.0
multi,monsoon,site1,99,0.0,36.545,100.0
multi,monsoon,site1,123,0.0,36.545,100.0
multi,monsoon,site1,314,0.0,36.545,100.0
multi,monsoon,site1,500,0.0,36.545,100.0
multi,monsoon,site1,777,0.0,36.545,100.0
multi,monsoon,site1,999,0.0,36.545,100.0
multi,monsoon,site10,7,0.0,41.66501000000001,100.0
multi,monsoon,site10,13,0.0,41.66501000000001,100.0
multi,monsoon,site10,21,0.0,41.66501000000001,100.0
multi,monsoon,site10,42,0.0,41.66501000000001,100.0
multi,monsoon,site10,99,0.0,41.66501000000001,100.0
multi,monsoon,site10,123,0.0,41.66501000000001,100.0
multi,monsoon,site10,314,0.0,41.66501000000001,100.0
multi,monsoon,site10,500,0.0,41.66501000000001,100.0
multi,monsoon,site10,777,0.0,41.66501000000001,100.0
multi,monsoon,site10,999,0.0,41.66501000000001,100.0
multi,monsoon,site2,7,52.04588,697.51554,98.16667
multi,monsoon,site2,13,24.0901,725.47132,99.16666000000001
multi,monsoon,site2,21,97.18918,652.3722399999999,96.6111
multi,monsoon,site2,42,16.390459999999997,733.17096,99.33333999999999
multi,monsoon,site2,99,53.82894,695.73248,98.13888
multi,monsoon,site2,123,72.44718,677.11424,97.47223
multi,monsoon,site2,314,9.0857,740.47572,99.72222000000001
multi,monsoon,site2,500,35.940020000000004,713.6214,98.75
multi,monsoon,site2,777,0.0,749.56142,100.0
multi,monsoon,site2,999,53.50894000000001,696.0524800000001,98.05556
multi,monsoon,site3,7,0.0,122.62310000000005,100.0
multi,monsoon,site3,13,0.0,122.62310000000005,100.0
multi,monsoon,site3,21,0.0,122.62310000000005,100.0
multi,monsoon,site3,42,0.0,122.62310000000005,100.0
multi,monsoon,site3,99,0.0,122.62310000000005,100.0
multi,monsoon,site3,123,0.0,122.62310000000005,100.0
multi,monsoon,site3,314,0.0,122.62310000000005,100.0
multi,monsoon,site3,500,0.0,122.62310000000005,100.0
multi,monsoon,site3,777,0.0,122.62310000000005,100.0
multi,monsoon,site3,999,0.0,122.62310000000005,100.0
multi,monsoon,site4,7,0.0,207.05554,100.0
multi,monsoon,site4,13,0.0,207.05554,100.0
multi,monsoon,site4,21,0.0,207.05554,100.0
multi,monsoon,site4,42,0.0,207.05554,100.0
multi,monsoon,site4,99,0.0,207.05554,100.0
multi,monsoon,site4,123,0.0,207.05554,100.0
multi,monsoon,site4,314,0.0,207.05554,100.0
multi,monsoon,site4,500,0.0,207.05554,100.0
multi,monsoon,site4,777,0.0,207.05554,100.0
multi,monsoon,site4,999,0.0,207.05554,100.0
multi,monsoon,site5,7,56.784524,653.845636,97.83333999999999
multi,monsoon,site5,13,35.916,674.71416,98.66667
multi,monsoon,site5,21,124.78307600000001,585.847084,94.88889
multi,monsoon,site5,42,31.382908000000004,679.2472519999999,98.66667
multi,monsoon,site5,99,80.49293200000001,630.1372279999999,96.33333999999999
multi,monsoon,site5,123,79.36880799999999,631.261352,96.61112
multi,monsoon,site5,314,18.246912000000002,692.3832479999999,99.13889
multi,monsoon,site5,500,39.960444,670.669716,98.38889
multi,monsoon,site5,777,11.944336,698.6858239999999,99.47222000000001
multi,monsoon,site5,999,68.91038,641.71978,96.91666000000001
multi,monsoon,site6,7,0.0,0.0,100.0
multi,monsoon,site6,13,0.0,0.0,100.0
multi,monsoon,site6,21,0.0,0.0,100.0
multi,monsoon,site6,42,0.0,0.0,100.0
multi,monsoon,site6,99,0.0,0.0,100.0
multi,monsoon,site6,123,0.0,0.0,100.0
multi,monsoon,site6,314,0.0,0.0,100.0
multi,monsoon,site6,500,0.0,0.0,100.0
multi,monsoon,site6,777,0.0,0.0,100.0
multi,monsoon,site6,999,0.0,0.0,100.0
multi,monsoon,site7,7,18.93965,257.84434999999996,98.44445
multi,monsoon,site7,13,8.169787000000003,268.614213,99.27777
multi,monsoon,site7,21,36.564614000000006,240.219386,96.86111
multi,monsoon,site7,42,4.32138,272.46261999999996,99.66667
multi,monsoon,site7,99,16.87324,259.91076,98.66666000000001
multi,monsoon,site7,123,28.621704000000005,248.16229599999997,97.61111
multi,monsoon,site7,314,0.9319000000000001,275.85209999999995,99.91667
multi,monsoon,site7,500,13.665217000000002,263.118783,98.86111
multi,monsoon,site7,777,1.21,275.57399999999996,99.91667
multi,monsoon,site7,999,20.48126,256.30274,98.25
multi,monsoon,site8,7,0.0,26.8936,100.0
multi,monsoon,site8,13,0.0,26.8936,100.0
multi,monsoon,site8,21,0.41064,26.48296,99.88889
multi,monsoon,site8,42,0.0,26.8936,100.0
multi,monsoon,site8,99,0.0,26.8936,100.0
multi,monsoon,site8,123,0.95724,25.93636,99.75
multi,monsoon,site8,314,0.0,26.8936,100.0
multi,monsoon,site8,500,0.0,26.8936,100.0
multi,monsoon,site8,777,0.0,26.8936,100.0
multi,monsoon,site8,999,1.20348,25.69012,99.66667
multi,monsoon,site9,7,0.0,57.56046000000001,100.0
multi,monsoon,site9,13,0.0,57.56046000000001,100.0
multi,monsoon,site9,21,0.0,57.56046000000001,100.0
multi,monsoon,site9,42,0.0,57.56046000000001,100.0
multi,monsoon,site9,99,0.0,57.56046000000001,100.0
multi,monsoon,site9,123,0.0,57.56046000000001,100.0
multi,monsoon,site9,314,0.0,57.56046000000001,100.0
multi,monsoon,site9,500,0.0,57.56046000000001,100.0
multi,monsoon,site9,777,0.0,57.56046000000001,100.0
multi,monsoon,site9,999,0.0,57.56046000000001,100.0
multi,normal,site1,7,0.0,36.545,100.0
multi,normal,site1,13,0.0,36.545,100.0
multi,normal,site1,21,0.0,36.545,100.0
multi,normal,site1,42,0.0,36.545,100.0
multi,normal,site1,99,0.0,36.545,100.0
multi,normal,site1,123,0.0,36.545,100.0
multi,normal,site1,314,0.0,36.545,100.0
multi,normal,site1,500,0.0,36.545,100.0
multi,normal,site1,777,0.0,36.545,100.0
multi,normal,site1,999,0.0,36.545,100.0
multi,normal,site10,7,0.0,41.66501000000001,100.0
multi,normal,site10,13,0.0,41.66501000000001,100.0
multi,normal,site10,21,0.0,41.66501000000001,100.0
multi,normal,site10,42,0.0,41.66501000000001,100.0
multi,normal,site10,99,0.0,41.66501000000001,100.0
multi,normal,site10,123,0.0,41.66501000000001,100.0
multi,normal,site10,314,0.0,41.66501000000001,100.0
multi,normal,site10,500,0.0,41.66501000000001,100.0
multi,normal,site10,777,0.0,41.66501000000001,100.0
multi,normal,site10,999,0.0,41.66501000000001,100.0
multi,normal,site2,7,0.0,749.56142,100.0
multi,normal,site2,13,0.0,749.56142,100.0
multi,normal,site2,21,0.0,749.56142,100.0
multi,normal,site2,42,0.0,749.56142,100.0
multi,normal,site2,99,0.0,749.56142,100.0
multi,normal,site2,123,0.0,749.56142,100.0
multi,normal,site2,314,0.0,749.56142,100.0
multi,normal,site2,500,0.0,749.56142,100.0
multi,normal,site2,777,0.0,749.56142,100.0
multi,normal,site2,999,0.0,749.56142,100.0
multi,normal,site3,7,0.0,122.62310000000005,100.0
multi,normal,site3,13,0.0,122.62310000000005,100.0
multi,normal,site3,21,0.0,122.62310000000005,100.0
multi,normal,site3,42,0.0,122.62310000000005,100.0
multi,normal,site3,99,0.0,122.62310000000005,100.0
multi,normal,site3,123,0.0,122.62310000000005,100.0
multi,normal,site3,314,0.0,122.62310000000005,100.0
multi,normal,site3,500,0.0,122.62310000000005,100.0
multi,normal,site3,777,0.0,122.62310000000005,100.0
multi,normal,site3,999,0.0,122.62310000000005,100.0
multi,normal,site4,7,0.0,207.05554,100.0
multi,normal,site4,13,0.0,207.05554,100.0
multi,normal,site4,21,0.0,207.05554,100.0
multi,normal,site4,42,0.0,207.05554,100.0
multi,normal,site4,99,0.0,207.05554,100.0
multi,normal,site4,123,0.0,207.05554,100.0
multi,normal,site4,314,0.0,207.05554,100.0
multi,normal,site4,500,0.0,207.05554,100.0
multi,normal,site4,777,0.0,207.05554,100.0
multi,normal,site4,999,0.0,207.05554,100.0
multi,normal,site5,7,0.0,710.6301599999999,100.0
multi,normal,site5,13,0.0,710.6301599999999,100.0
multi,normal,site5,21,0.0,710.6301599999999,100.0
multi,normal,site5,42,0.0,710.6301599999999,100.0
multi,normal,site5,99,0.0,710.6301599999999,100.0
multi,normal,site5,123,0.0,710.6301599999999,100.0
multi,normal,site5,314,0.0,710.6301599999999,100.0
multi,normal,site5,500,0.0,710.6301599999999,100.0
multi,normal,site5,777,0.0,710.6301599999999,100.0
multi,normal,site5,999,0.0,710.6301599999999,100.0
multi,normal,site6,7,0.0,0.0,100.0
multi,normal,site6,13,0.0,0.0,100.0
multi,normal,site6,21,0.0,0.0,100.0
multi,normal,site6,42,0.0,0.0,100.0
multi,normal,site6,99,0.0,0.0,100.0
multi,normal,site6,123,0.0,0.0,100.0
multi,normal,site6,314,0.0,0.0,100.0
multi,normal,site6,500,0.0,0.0,100.0
multi,normal,site6,777,0.0,0.0,100.0
multi,normal,site6,999,0.0,0.0,100.0
multi,normal,site7,7,0.0,276.784,100.0
multi,normal,site7,13,0.0,276.784,100.0
multi,normal,site7,21,0.0,276.784,100.0
multi,normal,site7,42,0.0,276.784,100.0
multi,normal,site7,99,0.0,276.784,100.0
multi,normal,site7,123,0.71275,276.07125,99.91667
multi,normal,site7,314,0.0,276.784,100.0
multi,normal,site7,500,0.0,276.784,100.0
multi,normal,site7,777,0.0,276.784,100.0
multi,normal,site7,999,0.71275,276.07125,99.91667
multi,normal,site8,7,0.0,26.8936,100.0
multi,normal,site8,13,0.0,26.8936,100.0
multi,normal,site8,21,0.0,26.8936,100.0
multi,normal,site8,42,0.0,26.8936,100.0
multi,normal,site8,99,0.0,26.8936,100.0
multi,normal,site8,123,0.95724,25.93636,99.75
multi,normal,site8,314,0.0,26.8936,100.0
multi,normal,site8,500,0.0,26.8936,100.0
multi,normal,site8,777,0.0,26.8936,100.0
multi,normal,site8,999,0.2346,26.659,99.91667
multi,normal,site9,7,0.0,57.56046000000001,100.0
multi,normal,site9,13,0.0,57.56046000000001,100.0
multi,normal,site9,21,0.0,57.56046000000001,100.0
multi,normal,site9,42,0.0,57.56046000000001,100.0
multi,normal,site9,99,0.0,57.56046000000001,100.0
multi,normal,site9,123,0.0,57.56046000000001,100.0
multi,normal,site9,314,0.0,57.56046000000001,100.0
multi,normal,site9,500,0.0,57.56046000000001,100.0
multi,normal,site9,777,0.0,57.56046000000001,100.0
multi,normal,site9,999,0.0,57.56046000000001,100.0
rlinv,delayed,site1,7,0.0,36.545,100.0
rlinv,delayed,site1,13,0.0,36.545,100.0
rlinv,delayed,site1,21,0.0,36.545,100.0
rlinv,delayed,site1,42,0.0,36.545,100.0
rlinv,delayed,site1,99,0.0,36.545,100.0
rlinv,delayed,site1,123,0.0,36.545,100.0
rlinv,delayed,site1,314,0.0,36.545,100.0
rlinv,delayed,site1,500,0.0,36.545,100.0
rlinv,delayed,site1,777,0.0,36.545,100.0
rlinv,delayed,site1,999,0.0,36.545,100.0
rlinv,delayed,site10,7,0.0,41.66501000000001,100.0
rlinv,delayed,site10,13,0.0,41.66501000000001,100.0
rlinv,delayed,site10,21,0.0,41.66501000000001,100.0
rlinv,delayed,site10,42,0.0,41.66501000000001,100.0
rlinv,delayed,site10,99,0.0,41.66501000000001,100.0
rlinv,delayed,site10,123,0.0,41.66501000000001,100.0
rlinv,delayed,site10,314,0.0,41.66501000000001,100.0
rlinv,delayed,site10,500,0.0,41.66501000000001,100.0
rlinv,delayed,site10,777,0.0,41.66501000000001,100.0
rlinv,delayed,site10,999,0.0,41.66501000000001,100.0
rlinv,delayed,site2,7,0.0,749.56142,100.0
rlinv,delayed,site2,13,22.210700000000003,727.35072,99.25
rlinv,delayed,site2,21,35.753,713.8084200000001,98.77777999999999
rlinv,delayed,site2,42,0.0,749.56142,100.0
rlinv,delayed,site2,99,8.8897,740.67172,99.72222000000001
rlinv,delayed,site2,123,31.02686,718.5345599999999,98.91667
rlinv,delayed,site2,314,7.288499999999999,742.27292,99.75
rlinv,delayed,site2,500,3.8045,745.75692,99.83333
rlinv,delayed,site2,777,0.0,749.56142,100.0
rlinv,delayed,site2,999,34.654720000000005,714.9067,98.77777999999999
rlinv,delayed,site3,7,0.0,122.62310000000005,100.0
rlinv,delayed,site3,13,0.0,122.62310000000005,100.0
rlinv,delayed,site3,21,0.0,122.62310000000005,100.0
rlinv,delayed,site3,42,0.0,122.62310000000005,100.0
rlinv,delayed,site3,99,0.0,122.62310000000005,100.0
rlinv,delayed,site3,123,0.0,122.62310000000005,100.0
rlinv,delayed,site3,314,0.0,122.62310000000005,100.0
rlinv,delayed,site3,500,0.0,122.62310000000005,100.0
rlinv,delayed,site3,777,0.0,122.62310000000005,100.0
rlinv,delayed,site3,999,0.0,122.62310000000005,100.0
rlinv,delayed,site4,7,0.0,207.05554,100.0
rlinv,delayed,site4,13,0.0,207.05554,100.0
rlinv,delayed,site4,21,0.0,207.05554,100.0
rlinv,delayed,site4,42,0.0,207.05554,100.0
rlinv,delayed,site4,99,0.0,207.05554,100.0
rlinv,delayed,site4,123,0.0,207.05554,100.0
rlinv,delayed,site4,314,0.0,207.05554,100.0
rlinv,delayed,site4,500,0.0,207.05554,100.0
rlinv,delayed,site4,777,0.0,207.05554,100.0
rlinv,delayed,site4,999,0.0,207.05554,100.0
rlinv,delayed,site5,7,0.0,710.6301599999999,100.0
rlinv,delayed,site5,13,25.09292,685.5372399999999,99.05556
rlinv,delayed,site5,21,36.502880000000005,674.1272799999999,98.61111
rlinv,delayed,site5,42,0.0,710.6301599999999,100.0
rlinv,delayed,site5,99,18.947204,691.6829559999999,99.16667
rlinv,delayed,site5,123,18.334348,692.295812,99.19445
rlinv,delayed,site5,314,8.440667999999999,702.189492,99.55556
rlinv,delayed,site5,500,10.085068,700.545092,99.5
rlinv,delayed,site5,777,7.4841359999999995,703.1460239999999,99.61111
rlinv,delayed,site5,999,35.633564,674.996596,98.47222000000001
rlinv,delayed,site6,7,0.0,0.0,100.0
rlinv,delayed,site6,13,0.0,0.0,100.0
rlinv,delayed,site6,21,0.0,0.0,100.0
rlinv,delayed,site6,42,0.0,0.0,100.0
rlinv,delayed,site6,99,0.0,0.0,100.0
rlinv,delayed,site6,123,0.0,0.0,100.0
rlinv,delayed,site6,314,0.0,0.0,100.0
rlinv,delayed,site6,500,0.0,0.0,100.0
rlinv,delayed,site6,777,0.0,0.0,100.0
rlinv,delayed,site6,999,0.0,0.0,100.0
rlinv,delayed,site7,7,0.0,276.784,100.0
rlinv,delayed,site7,13,8.805287000000002,267.97871299999997,99.25
rlinv,delayed,site7,21,13.904967000000003,262.879033,98.77777999999999
rlinv,delayed,site7,42,0.0,276.784,100.0
rlinv,delayed,site7,99,2.5894500000000003,274.19455,99.80555
rlinv,delayed,site7,123,11.478837000000002,265.305163,99.02777999999999
rlinv,delayed,site7,314,0.0,276.784,100.0
rlinv,delayed,site7,500,0.7072499999999999,276.07675,99.91667
rlinv,delayed,site7,777,1.21,275.57399999999996,99.91667
rlinv,delayed,site7,999,15.639080000000002,261.14492,98.66666000000001
rlinv,delayed,site8,7,0.0,26.8936,100.0
rlinv,delayed,site8,13,0.0,26.8936,100.0
rlinv,delayed,site8,21,0.0,26.8936,100.0
rlinv,delayed,site8,42,0.0,26.8936,100.0
rlinv,delayed,site8,99,0.0,26.8936,100.0
rlinv,delayed,site8,123,0.2346,26.659,99.91667
rlinv,delayed,site8,314,0.0,26.8936,100.0
rlinv,delayed,site8,500,0.0,26.8936,100.0
rlinv,delayed,site8,777,0.0,26.8936,100.0
rlinv,delayed,site8,999,1.20348,25.69012,99.66667
rlinv,delayed,site9,7,0.0,57.56046000000001,100.0
rlinv,delayed,site9,13,0.0,57.56046000000001,100.0
rlinv,delayed,site9,21,0.0,57.56046000000001,100.0
rlinv,delayed,site9,42,0.0,57.56046000000001,100.0
rlinv,delayed,site9,99,0.0,57.56046000000001,100.0
rlinv,delayed,site9,123,0.0,57.56046000000001,100.0
rlinv,delayed,site9,314,0.0,57.56046000000001,100.0
rlinv,delayed,site9,500,0.0,57.56046000000001,100.0
rlinv,delayed,site9,777,0.0,57.56046000000001,100.0
rlinv,delayed,site9,999,0.0,57.56046000000001,100.0
rlinv,extreme,site1,7,0.0,36.545,100.0
rlinv,extreme,site1,13,0.0,36.545,100.0
rlinv,extreme,site1,21,0.0,36.545,100.0
rlinv,extreme,site1,42,0.0,36.545,100.0
rlinv,extreme,site1,99,0.0,36.545,100.0
rlinv,extreme,site1,123,0.0,36.545,100.0
rlinv,extreme,site1,314,0.0,36.545,100.0
rlinv,extreme,site1,500,0.0,36.545,100.0
rlinv,extreme,site1,777,0.0,36.545,100.0
rlinv,extreme,site1,999,0.0,36.545,100.0
rlinv,extreme,site10,7,0.0,41.66501000000001,100.0
rlinv,extreme,site10,13,0.0,41.66501000000001,100.0
rlinv,extreme,site10,21,0.0,41.66501000000001,100.0
rlinv,extreme,site10,42,0.0,41.66501000000001,100.0
rlinv,extreme,site10,99,0.0,41.66501000000001,100.0
rlinv,extreme,site10,123,0.0,41.66501000000001,100.0
rlinv,extreme,site10,314,0.0,41.66501000000001,100.0
rlinv,extreme,site10,500,0.0,41.66501000000001,100.0
rlinv,extreme,site10,777,0.0,41.66501000000001,100.0
rlinv,extreme,site10,999,0.0,41.66501000000001,100.0
rlinv,extreme,site2,7,225.22222000000002,524.3392,92.08333
rlinv,extreme,site2,13,211.31076000000002,538.2506599999999,92.52777999999999
rlinv,extreme,site2,21,234.98022,514.5812,91.72224
rlinv,extreme,site2,42,204.94520000000003,544.61622,92.77777999999999
rlinv,extreme,site2,99,203.28168,546.2797400000001,92.77777
rlinv,extreme,site2,123,242.44698,507.11444,91.50001
rlinv,extreme,site2,314,132.0649,617.4965199999999,95.22222000000001
rlinv,extreme,site2,500,178.9238,570.6376200000001,93.52778
rlinv,extreme,site2,777,249.60214000000002,499.95928000000004,91.13889
rlinv,extreme,site2,999,283.07736,466.48406000000006,89.9722
rlinv,extreme,site3,7,0.0,122.62310000000005,100.0
rlinv,extreme,site3,13,0.0,122.62310000000005,100.0
rlinv,extreme,site3,21,0.0,122.62310000000005,100.0
rlinv,extreme,site3,42,0.0,122.62310000000005,100.0
rlinv,extreme,site3,99,0.0,122.62310000000005,100.0
rlinv,extreme,site3,123,1.1008600000000008,121.52224000000004,99.80556
rlinv,extreme,site3,314,0.0,122.62310000000005,100.0
rlinv,extreme,site3,500,0.0,122.62310000000005,100.0
